,Speed,Degrees,Acceleration,M0C,M1C,G_Lat,G_Lon
0,0.21634490199389822,232.73782631580494,-0.6216617692270724,0.2141133976413533,0.2637688165084838,45.3596665575,11.020597651
1,0.5072187359194289,244.06346694420765,0.7701302895394192,-0.2790738320524321,0.1880506389532297,45.35967206671808,11.02059594076383
2,0.599191862436664,245.11187470477012,1.207687168548905,0.04990460928093574,-0.7710834872937249,45.35967757593617,11.020594230527658
3,0.41932821998492087,245.65567671635955,-1.5498839803744895,0.19644095616383986,0.7281974779770896,45.35968308515425,11.020592520291489
4,0.39964125774746867,250.1231898455867,0.7223392998684108,0.22105514744117746,0.31533219853325833,45.35968859437234,11.02059081005532
5,0.9414090197934228,254.49078839278727,0.00821021762109589,-0.2987580398758421,0.4579690226978662,45.35969410359043,11.020589099819148
6,0.3623229317007668,253.28531819954554,0.06892876326059279,-0.12461849479910886,0.14966169503351584,45.35969961280851,11.020587389582978
7,0.6386101235298137,242.9858481499757,-0.44564780682798577,0.04883343235565803,-0.01613514971074368,45.3597051220266,11.020585679346807
8,0.4203166951714311,251.97607767128545,0.18186972089037884,-0.04670818711647922,-0.34141311187483175,45.35971063124468,11.020583969110637
9,0.879145412269252,250.2916358625581,-0.6734337331685863,-0.2081485492696667,-0.22029868043986647,45.359716140462766,11.020582258874468
10,0.6107476698006585,242.90805208712933,0.009032034120441396,-0.1188561695191499,0.24140883310287073,45.35972164968085,11.020580548638296
11,0.12136375005663835,245.97808993111335,-0.6106082156503942,0.23385821229255088,-0.1492765526662987,45.359727158898934,11.020578838402127
12,0.35552650663972407,249.46142274722834,0.7754824074105726,-0.08006462807211213,-0.6418712959451214,45.35973266811702,11.020577128165957
13,0.2336204276034496,253.69700883402288,0.2607447376160768,-0.06553081285501165,-0.11393378931246455,45.3597381773351,11.020575417929786
14,0.42501747482226415,244.50057922163887,-0.3703880675785467,0.5433447243938522,0.3986909948566883,45.35974368655319,11.020573707693616
15,0.6721597763441887,237.61087961933265,0.26442069568639925,1.0130934637566777,0.7633633998962273,45.35974919577127,11.020571997457447
16,1.2870249882222868,243.13003794423696,-0.08793287226156571,0.028474524388613413,0.09391150906313454,45.35975470498936,11.020570287221275
17,0.14895563501864523,243.47844601690775,-1.4544318873595843,-0.17437501549444323,-0.9527693406429628,45.35976021420745,11.020568576985106
18,0.7516512732376399,250.54176430181195,1.9064893140391586,0.5428097787712632,0.0029550544175390415,45.35976572342553,11.020566866748936
19,0.9786049714873035,253.89601459590847,-0.07981079913783833,-0.2850236742283244,0.8057623403907009,45.35977123264362,11.020565156512765
20,0.6932353373129923,238.3027882972338,-0.7505344112737266,0.4470960668355618,0.29174308003070787,45.3597767418617,11.020563446276595
21,0.07608505006061367,243.88827132303572,-0.026692342051533962,0.20269345892672136,0.09384797531662525,45.359782251079785,11.020561736040424
22,0.036048689594637584,249.27283825901867,-0.0489892574538003,0.07682606204635567,0.11485578345745386,45.35978776029787,11.020560025804254
23,0.7257238633417704,251.75116183646196,-0.29166962473012864,0.7082254031079717,0.749691299988395,45.359793269515954,11.020558315568085
24,0.42849059604616563,247.827308221581,-0.8766187357378714,-0.5246518015376442,-0.27184441979731006,45.35979877873404,11.020556605331914
25,0.24518327082510538,243.18138010963557,0.2068076076392856,0.682375144421876,0.7028732135912414,45.35980428795213,11.020554895095744
26,0.44710607272927366,250.53726274583943,-0.6591840372839507,0.1273552718048019,0.3346013281873313,45.359809797170215,11.020553184859574
27,0.6389554504572489,247.8342627779581,0.784469558528853,-0.4162051670649814,-0.2298776114156472,45.3598153063883,11.020551474623403
28,0.4228875171272752,240.95128524077708,-0.26192457623615756,-0.4479726473570951,0.26989151614631723,45.35982081560638,11.020549764387233
29,0.5705252243132408,251.73724709493945,-0.5784150099867803,0.010883882305033237,0.5067898940181538,45.35982632482447,11.020548054151064
30,0.4169870851872879,246.5643471665926,-1.4104239817480713,0.4770380892192729,-1.3746434153206555,45.35983183404255,11.020546343914893
31,1.0277934702605314,250.41484312228778,-0.09942069521999256,-0.369869994895108,-0.3365154473075301,45.35983734326064,11.020544633678723
32,1.034050024127212,250.9742963942291,-1.4847475138753088,-0.29141294545641494,-0.047320126080858664,45.35984285247872,11.020542923442552
33,0.8163486663676892,246.53767759923073,-0.9780848674881557,-0.4326739790035819,-0.20151500353760496,45.359848361696805,11.020541213206382
34,-0.41538223349150105,242.95669006323863,0.6925187279011679,-0.5763026354861054,0.34298443656606437,45.35985387091489,11.020539502970212
35,0.08745248957093776,248.34679287477815,0.44055334740380003,0.011561914650698828,0.6504336395020597,45.35985938013298,11.020537792734041
36,0.364684510400043,238.77935397651612,-0.002988177304152587,-0.25599771911215563,-0.5589454215281241,45.359864889351066,11.020536082497872
37,0.7950426008627602,249.99627913286412,-0.22245681290091915,0.14738744492977834,0.30622646935134684,45.35987039856915,11.020534372261702
38,0.9475696237257784,246.56911662168724,-0.1339892309149693,0.1306111537666127,0.2648117675243351,45.359875907787234,11.02053266202553
39,0.7717487662814715,255.83839040865422,-0.6223331204898299,-0.3956842452309306,0.33982358806746277,45.35988141700532,11.020530951789361
40,0.38720422433230434,255.64067310185396,-0.6911699433192655,-0.7193240540795126,-0.1821003144775626,45.3598869262234,11.020529241553191
41,0.21315396529769587,246.7237983153618,0.762554403636064,0.3973106437644972,0.9340388134900681,45.35989243544149,11.02052753131702
42,0.713430970713474,248.4003390883285,0.2692417494284206,-0.3721174869721637,1.034277252205638,45.35989794465957,11.02052582108085
43,1.004453325100107,256.3332142549419,-0.2682948306626207,0.2695766618819988,0.3309744913119657,45.359903453877656,11.020524110844681
44,0.7241864430072731,245.13521903710478,0.40282310130662424,1.4284444611272606,0.5254010997698378,45.35990896309574,11.02052240060851
45,0.5769949907826039,235.92614248996043,0.21873602647828616,0.7710085741819802,0.42722128176003876,45.35991447231383,11.02052069037234
46,0.22466386807642152,243.39684585526652,0.5986354802686233,-0.8105534433057721,-0.2217453430656762,45.35991998153192,11.020518980136169
47,0.3331718516326435,258.11528558294157,-0.28628270351212065,0.3877125978794528,0.05447995187287127,45.35992549075,11.0205172699
48,0.9268070793168894,249.45131308093212,0.9269777980827075,-0.1817694638586518,0.6098411005106557,45.359930999968086,11.02051555966383
49,0.2834608611419128,248.96600529214047,-1.082932396437554,0.9705538157911946,0.7371084623632782,45.35993650918617,11.020513849427658
50,0.04567771088413819,245.20180148395903,0.5827649168960839,0.5102661538387419,0.18467699809916174,45.359942018404254,11.020512139191489
51,0.9109983629076619,245.57811993597699,-0.006558704591017934,-0.19946565621199075,-0.6860912888243158,45.35994752762234,11.020510428955319
52,0.957515352160917,253.09773310900144,0.8439163643796664,-0.29696785923540586,-0.028953061180618838,45.35995303684042,11.020508718719148
53,0.30478949975187,248.41982022497518,0.6131471123318134,-0.26786483626701246,0.010193226503424772,45.35995854605851,11.020507008482978
54,0.9609469070256316,252.94210711505002,-0.18489271858181827,-0.10069215920642124,-1.206059113433887,45.35996405527659,11.020505298246809
55,0.4297068810694481,252.1647418055591,-0.037170621447531124,0.16533624854403842,0.3250473412843914,45.35996956449468,11.020503588010637
56,0.22818213451081498,245.18805710814638,0.5054703867736232,0.5375653839942061,0.03373193940035882,45.35997507371277,11.020501877774468
57,0.2689236274862741,240.05775349669682,-0.08441246754009214,-0.023917287935371557,0.41194693289364925,45.35998058293085,11.020500167538298
58,0.5538958231578147,240.74057627641275,-1.045931911509089,0.15144909790871672,-1.02688648506744,45.35998609214894,11.020498457302127
59,0.4675041011448259,253.284529118646,0.03543008031223607,-0.5630230049590945,-0.1471862228344989,45.35999160136702,11.020496747065957
60,1.2086467999364476,247.55721040062372,-0.9714750511770599,0.28092258018520294,0.5434449473457691,45.359997110585105,11.020495036829786
61,0.6516812300189837,246.16784788733958,1.9380915390693585,-0.1480548776292091,0.5836625023951956,45.36000261980319,11.020493326593616
62,-0.1328207469347431,249.39782365702638,-0.7914579055272284,-0.2545562092498989,-0.259318024367142,45.360008129021274,11.020491616357447
63,0.763249977677255,252.34869143671645,0.2514050013033759,-0.5072081776524616,0.19619722256717095,45.36001363823936,11.020489906121275
64,-0.04407188835792597,244.36010109493094,-0.6040316091408031,0.44338163507313905,-0.19763369007382048,45.36001914745744,11.020488195885106
65,0.22671536032356987,248.64669382335686,0.3849809103055747,-0.21761619855386466,-0.3107335308015767,45.360024656675535,11.020486485648936
66,0.6704079049476777,236.67747908483324,-0.032019312893414066,-0.4962613536900672,0.2646759201663865,45.36003016589362,11.020484775412765
67,-0.10711855639071244,249.79420079933158,-0.18680244153093137,-0.013609966549975944,-0.38116974505060525,45.3600356751117,11.020483065176595
68,0.7823961693891864,251.77636172893924,-0.5870298006236698,0.00879934153592144,0.12956563481759237,45.36004118432979,11.020481354940426
69,0.41821644947981734,245.84435922449214,0.9843839410244102,0.13488232709211873,0.8007020033706899,45.36004669354787,11.020479644704254
70,0.8893480040287471,248.2116630821263,0.37003859214207646,-0.546157560136534,0.09641696251227948,45.36005220276596,11.020477934468085
71,0.6735251495209734,251.16810495884283,-0.2291047607913984,0.2852091502437886,-0.3063208298338888,45.36005771198404,11.020476224231913
72,0.34849422122693446,243.88255408515704,0.8213757599564941,0.06771224821601862,0.20365491831882682,45.360063221202125,11.020474513995744
73,0.08392504981260407,241.7143722157934,0.4312044752540798,0.0522499635626772,0.03216022584152366,45.36006873042021,11.020472803759574
74,0.7193686798736568,239.0679968642845,0.554632914952943,0.3207421898842994,-0.9134342237712626,45.360074239638294,11.020471093523403
75,1.2798462249948428,246.04456487222157,-0.6479652576202551,-0.6545621671136937,-0.39233871429425476,45.36007974885638,11.020469383287233
76,0.3895336245758261,251.1125959625938,-0.19209609904294475,-0.477986764950309,-0.7537631207406067,45.36008525807447,11.020467673051064
77,0.6079875940004754,247.71218056590465,-0.99958832508547,0.21569701979755954,-0.7916288413537549,45.360090767292554,11.020465962814892
78,0.412741042262063,249.9031095992953,-2.341865211666456,0.21114408735516751,0.44106768404060176,45.36009627651064,11.020464252578723
79,0.5496698767180822,255.05095184406179,-0.14663565073078866,-0.13045191402495004,-0.14438978045584075,45.36010178572872,11.020462542342553
80,-0.20461766105729684,241.47255324681674,-1.3156126366903669,-1.2569831025990683,-0.24488486164757858,45.36010729494681,11.020460832106382
81,0.4024139838251466,243.1798489138683,-0.16874413826908774,-0.11287116954675254,-0.05337967793721977,45.36011280416489,11.020459121870212
82,0.7019059279230597,249.91148977573562,1.1568314640310735,-0.08835507923782687,1.2774153947282008,45.360118313382976,11.020457411634043
83,-0.4027489377870054,245.3694283044597,-0.4464886769596753,0.38242298699574934,-0.47619036216472516,45.36012382260106,11.020455701397871
84,0.37765640305191345,248.44246597188427,1.297808560105495,0.19035831514865112,-0.5885594773750137,45.360129331819145,11.020453991161702
85,0.9262709261112955,244.91277776438767,-0.7021458488562866,0.9537993064444545,0.9100836838458092,45.36013484103724,11.02045228092553
86,0.3017045188241644,240.04223530790756,-0.49181395065201744,-0.7497214216927837,-0.5002461322405898,45.36014035025532,11.020450570689361
87,0.2791997314039103,250.953383387023,0.46120158896460334,0.6017547273153514,-0.006604564782271549,45.360145859473405,11.020448860453191
88,0.6508118227502085,247.94129259132015,-0.5110800448638162,0.6698696910453718,0.2869100037539135,45.36015136869149,11.02044715021702
89,0.4296239894823467,245.16868475826635,-0.3918542283548223,-0.41814938938139606,0.09317397258072073,45.360156877909574,11.02044543998085
90,-0.16510173030383435,244.4678769478444,0.6482910552164644,-0.032195849185867355,0.4017208405070891,45.36016238712766,11.020443729744681
91,0.07705220367504945,249.56138904330618,0.3192850595673913,-0.6263426772120206,0.12948408339277362,45.36016789634574,11.02044201950851
92,0.5130737340341351,245.35644011128414,0.632336469339996,0.34059102238899036,-0.17058753464757548,45.36017340556383,11.02044030927234
