,Speed,Degrees,Acceleration,M0C,M1C,Lat,Lon
0,0.4461767650114065,249.96231177329116,0.1029727958355235,0.06440721983679382,-0.06324937247560748,45.35967253789444,11.02059780860019
1,0.5373817393334295,252.01473909454543,0.3694155429867241,-0.09962401139319789,0.652271175689741,45.3597339429665,11.020581261378823
2,0.8166192099129488,248.0105988240923,-0.33633581403057644,-0.6399501145731007,-0.11088322496101077,45.359780435948196,11.020563362385476
3,1.2540613252182453,241.8023247646699,0.637526977828168,0.8285839535013301,-0.49763248589383996,45.35983487208304,11.020545625642017
4,0.45883321121889376,247.90850678358746,0.1808408798539369,0.41608803629325597,0.3090167681046606,45.35989108507057,11.020529939472626
5,0.80480162159091,250.17746058671506,0.9783012759108878,0.011920213565099876,0.6462318176239422,45.359944498222944,11.020510833874184
6,0.4625052887037171,248.52295882794675,0.27352820765759894,-0.4807003967033097,0.5179592762933724,45.36000243459107,11.02049644696509
7,0.5451493408404884,252.62792781210447,0.5813468260603641,-0.2657269168131566,-0.641284692899023,45.36006347773978,11.02047577800523
8,0.07224286527166773,250.78161121804152,-0.0334292050463814,-0.15915979120588158,0.30376837463385925,45.360116225410415,11.020459296220452
9,0.14479823177399254,248.06959210590009,1.0579005174964455,-0.04874830264510412,-0.22330638302542308,45.36016199233348,11.020443054680838
10,0.7987232047419198,250.83649870042103,-0.18912587762944943,0.4872609613963439,0.16876596053248863,45.36022235429244,11.020428622508597
11,0.3678596169206017,248.7770074241771,1.2922200954150742,-0.4699074387878372,0.9791103778303241,45.360272548986124,11.020406579297267
12,0.2271309341623149,239.80074668645105,0.6772531159890577,0.6345331890206821,-0.2493372513958209,45.36033122809399,11.020394352127566
13,0.18456435549141803,248.5413291933054,0.8120020081949993,-0.4966484544040413,0.04318583390101452,45.36038518206431,11.020376566943572
14,1.012850010340984,244.6098024892177,-0.09708818548513826,-0.7214386438659522,0.2053922613451808,45.360439854817066,11.020358781689042
15,0.5069681196546459,257.9181374719891,-0.5203967391788538,0.07228624296984335,0.6686335065907713,45.36049740439057,11.020340744614506
16,0.2604658226466374,247.4288149691164,0.665663972808053,-0.10245457715769367,-0.2688023201960195,45.360554963177314,11.02032712736413
17,0.2632435121419473,245.94202931834425,0.22500609956957052,-0.879636803837215,0.3892383162687023,45.360611197592256,11.02030623032321
18,0.24310650644184373,245.7803602419284,1.1678226830135057,-0.1959688866027046,-0.6757572953893115,45.360661376456314,11.020286766661819
19,0.610960831084495,245.20348404454174,0.1861772976623042,0.5657396828212997,-0.3002968972251399,45.360716744802126,11.02027403334538
20,0.20808318165440348,250.37736417185988,0.6469583364166238,0.439882346191414,0.57453451999327,45.36077975370488,11.020256664263266
21,0.45058311212746255,238.9074089328023,-1.8290769298538938,0.5639333111896134,-0.36170557945385107,45.36081599918602,11.020235752357172
22,0.12859741056708024,240.7459048306051,-0.32219780275551874,-1.0874540991397503,-0.7739374913772454,45.360883355378064,11.020219829249923
23,0.3183293733346737,245.8487700530191,0.48726798554416034,0.8652183492176915,0.01789752168959471,45.360931321155604,11.020201617506737
24,0.5576030072970286,260.49306447473725,1.3290907262981715,-0.03619014782914761,-0.53150315441597,45.3609989666875,11.020191014627553
25,0.7117027531950526,242.1461040504219,0.3651449656621416,-0.609348927330012,-0.7776276323672555,45.361044218752674,11.020175881538284
26,0.46612281074921097,253.45586991945427,0.3745180436702711,0.07714869382834502,0.5109085443424412,45.36110811445702,11.020153370710016
27,0.519691530438034,245.90003797227837,-0.025320166070463435,0.020261058462968773,-0.37698142811066765,45.36114560882555,11.020136174576395
28,0.9329648706061026,243.87849632274856,0.3486272591562115,0.39454949082852003,-0.4826856379145363,45.361212417944365,11.020117892251855
29,0.5418485106959706,250.98892249724244,-0.04493145956142432,-0.036470532189417704,-0.3045570082800495,45.36126666542687,11.020102150800174
30,0.5916440762284984,241.57761640359405,0.5619519621166031,-0.23999583994348977,0.29727622763765993,45.361315937699146,11.020082261437748
31,0.38368708551888187,243.1494575979687,0.21288272005586797,-0.8700637306022204,0.49849913302418875,45.36137091723256,11.020066401576749
32,0.5293149507753925,253.41605563011314,-0.12213217184775044,-0.3555864443194372,0.3472469094418462,45.36143044512717,11.02004961380678
33,0.4597907863217307,250.19060778420214,0.332313243547406,-0.5092260959528278,-0.1407682257955194,45.3614920542655,11.020035770815115
34,0.5837184378207205,248.1266253844327,-0.5017417505295241,0.22010429798859732,0.3501406161377477,45.36154847403319,11.020017657753206
35,0.9904398432692338,242.82087230570943,-0.33885547654375714,0.11748382507105697,-0.1775053084165885,45.36160142059155,11.020001370410945
36,0.9008305579563618,256.75125385825936,0.11592863646592873,-0.9021081997736482,0.6978900915530348,45.36165751034804,11.019982970499271
37,0.4009103607992708,246.95848994653127,-1.0487027302591378,0.562083418403463,-0.13726464851881312,45.36170387026055,11.019966162826732
38,0.18656537918743676,241.78468761361245,0.35309765182463415,0.2630218201220748,0.4073026970533739,45.361753816572026,11.019948606465544
39,0.20150464615294045,248.43907254760438,-0.6029283727649566,-0.26189301845294993,1.0909983585736438,45.361814564909096,11.019930601687168
40,0.37624889340487633,244.73913681095024,0.0934174160937645,-0.5333607257406853,0.4580042104391194,45.36186838368861,11.019918916181597
41,0.8901215268976711,244.40163790711398,-0.5185299172086617,0.10156786521832444,0.24167434161396664,45.36192901704579,11.019895293120157
42,0.6027270667843855,250.28310555595718,0.19179781702032314,-0.061130023883489315,-0.12694622266176184,45.36197732508883,11.0198812258374
43,0.4599533014535597,245.77667908202744,0.5228175437162219,-0.025875903518257307,0.9222706905019586,45.36205114522946,11.019862774884102
44,0.7480444035089682,251.64058263539624,1.4068996495992805,-0.5536508922777685,-0.3222031240702018,45.36209202559302,11.01984630873605
45,0.23573778519051747,255.2934142079613,-0.7299930165373923,0.6982039588891024,0.05665919007307597,45.36214362487967,11.019831691546635
46,0.6168711768397859,238.39406640702435,-1.3740284770079398,-0.22349873129190348,0.6040676254626925,45.36219820973099,11.019811427099958
47,0.29417773721471346,150.7978256287568,1.0154067541946605,0.7646711625421743,-0.14302457880147504,45.362257050434025,11.019794781800568
48,-0.26274037240019466,151.75232372581132,0.3749968363646989,0.06195739828370924,-0.37851683838345523,45.36225221349411,11.01980353652833
49,-0.5136652219645609,145.8494076097456,-0.4935692516419212,0.13137241322875112,0.014738249992187414,45.36226186145978,11.019806591816144
50,-0.31860472198554673,146.87492415486423,0.6446610071172282,0.029792579620075213,0.6484528524748385,45.36225882493286,11.01981374071694
51,-0.38368791120841533,158.3108185171518,-0.4028641413400164,0.21547726832140138,0.4348573803028979,45.36225145931838,11.019823706148923
52,-0.17439956795916456,142.63632262820076,-0.01610184454958021,-0.3957062276359204,-0.4575054871494168,45.362261258385615,11.019826814409418
53,0.2950138354668854,141.23195225978165,-1.1085190504048172,-0.9386607239993807,0.5760638775216728,45.36226121660109,11.0198335724048
54,0.36196445093981905,148.5168338753891,1.5608733849474499,0.37410970290671497,0.15256150586277856,45.362258016257435,11.019837338205459
55,-0.030292139268868104,147.60929804620895,0.694985393376529,0.6624160253762621,-0.741583958220589,45.362257378275395,11.01984657621475
56,-0.17194707210264026,64.02817166717756,0.3446643388780843,-0.08421377459989524,-0.775947994166682,45.36226102443438,11.019854317948026
57,-0.5770980837378161,61.44451784227033,0.2154656195187802,0.333307143131727,0.4386618660812199,45.36220785442573,11.019873461698399
58,-0.9390073746997865,67.56251051212604,0.13981720492920674,-0.3942491596149845,-0.25937188349004603,45.36214662809267,11.01988798795998
59,-1.0775518542141032,67.99077881063147,1.1128521306889123,0.7820940775727943,-0.18708386383091719,45.362093559656245,11.019901087067323
60,-0.9654459573441838,60.92587592724391,-0.4893269378532079,-0.6244772528982291,-0.541734391731813,45.362040879064615,11.019926173092522
61,-0.712390298558683,69.06320026175439,0.6667985318969218,-0.45670748471664663,-0.1054621460751109,45.3619842593694,11.019938431930465
62,-0.28564304782685657,67.47310935975224,2.231418288219721,-0.5838062060741159,-0.6977634320906684,45.36194339431776,11.019957616347844
63,-0.835785669182176,74.37789180421072,2.064425099560123,-0.6511736540209013,0.034054849875935995,45.36187863452542,11.019971936839614
64,-0.6979215917958803,61.09197928294628,0.021591784789389157,0.5105059001596751,0.4999136432984027,45.361818599591324,11.019990918564854
65,-0.7017670447894188,69.7024310768009,0.06936041226449836,0.6721362412706189,0.003040856298299649,45.36177141380568,11.020007972163576
