,Speed,Degrees,Acceleration,M0C,M1C,Lat,Lon
331,-0.4844979380708509,144.0781519440573,0.5882523483692373,0.5571854101680439,-0.62536415233264,45.35972374911395,11.02096336687643
332,-0.3760705224559529,143.82023308242844,0.48172221494754947,-0.6619702955796356,0.7769882192361416,45.35972537961859,11.020971933139831
333,0.31279567864039576,148.16687217465565,-0.14418202399369784,0.6523539069250672,-0.17707110256217473,45.35973006875541,11.02098294883057
334,-0.16990066324713265,152.67198181208687,-0.445766302942145,0.09207519999912432,0.5074538566179111,45.359724571399404,11.020989981980982
335,0.13071132976212393,149.5143686222451,0.4018931497201954,-0.40672094681465115,0.05642634889110468,45.35973189268372,11.021000456137115
336,0.6154173900967959,247.0611442802736,-1.1097811696278965,0.6578030868004452,-0.004454349835592498,45.35973243767034,11.02100977210776
337,0.6164035620438136,243.23787967437957,-0.11451478858429268,-0.4663937609896101,0.7320446618267555,45.359790440887544,11.020993442736465
338,0.9250727477628791,250.7234718390896,1.099654102968382,-0.38953543393274564,0.05958582548695919,45.35985452934868,11.020975763542435
339,0.20040912420361567,244.44454858882958,0.23646603774478506,0.5274328062888376,0.08061040984018612,45.35989743392779,11.020959094655716
340,0.8352553975773533,252.17057798295167,-0.7272358517509019,-0.015391237849216305,0.37527748889339246,45.359947630959134,11.020939173007017
341,0.5044154123603305,257.8530741081798,0.6528875948447028,1.2651252833466338,-0.563816520128351,45.36000685831803,11.02092534283502
342,0.11496923742472498,253.4630373477409,0.06275717609393122,-0.7120499947113338,-0.11682221320929814,45.36006579080327,11.020903619520398
343,0.14616636880210465,253.722296860388,0.22221405788338372,0.5478848607036156,-0.07745716834512098,45.3601164404881,11.020891487214026
344,0.17436979225020782,246.1190465812948,0.6783224155967014,-0.026362053863974128,-0.8013085273955706,45.36016269778895,11.020873591796532
345,0.12444373589083574,246.60046453434697,-0.9407701117591234,0.433938436928364,0.66192727235149,45.360234632817026,11.020853548006958
346,0.1842449609866938,240.67383817617628,0.556719073665695,0.235757785454442,0.18338675481628666,45.360275414800306,11.020838605853646
347,0.18625219554865602,248.9798441106367,0.764955783382294,0.8842805073778017,-0.25432106880768973,45.36034181518093,11.020821636362768
348,0.6751052139790057,256.23073745041603,-0.06692242141009364,0.619129366861337,0.9487763244223665,45.3603919046423,11.02080262695833
349,0.24385914429509048,241.26943949271822,0.13654090478011885,-0.79918077985894,-0.5774542867848459,45.36045495109661,11.02078524350029
350,0.9196208196075211,257.52716708365085,1.061750209872098,0.07518464907280153,-0.6981138772416614,45.36050271717834,11.020767711125728
351,0.7785760948526347,247.57665631362858,-0.05288022664460882,0.17291488866604973,0.5963920102193211,45.36056499711418,11.02075551801873
352,0.5640695878001385,239.46023704144582,0.8962973545335471,-0.09425990005800415,-1.0619442263256023,45.3606138517654,11.020735283434785
353,0.8729341359260151,252.28260052522714,1.192176238824356,0.7696828953591246,0.06999979244647726,45.360671866316586,11.020717101999129
354,0.45268806618871016,245.25161339530644,-0.3155561296647521,-0.04146687605865464,-0.25094875258363986,45.36071936534856,11.020702166411189
355,0.33378825828191594,247.91379730474483,0.6814194510166334,-0.5711414683273671,-0.6430520314349856,45.36077557809723,11.020683726276587
356,0.353080291385098,238.7653583138635,-0.26249045533601445,-0.5620205714647433,-0.27144172455390186,45.36084037733396,11.020669024122329
357,0.43615517808527504,247.70450815604966,0.37381378095593615,-0.015218508949412372,-0.9851953746075786,45.36088843364249,11.020652250257179
358,0.5499007049274964,243.1068559641902,-0.03933553853831167,-0.30889977604656166,-0.34325762292829926,45.36094830719716,11.020632521331866
